name,text,rating,review_count,top_reviewer,helpful_reviewer,date_published,date_scraped
Kim,"I’m new to Sams club... this offer was great. Some prices are better than Costco, some aren’t. Totally worth it for the $25 it cost to join.",2,0,0,0,01/11/2020,03/28/2021 10:01:46
Rick,DID NOT GET WHAT WAS OFFERED. I SHOULD NOT HAVE PURCHASED IT. I WILL NOT GO BACK TO THE STORE.,1,0,0,0,01/11/2020,03/28/2021 10:01:46
Lashandona,It was great,6,0,1,0,01/11/2020,03/28/2021 10:01:46
Nancy,"Great value but still have not received our 20 dollar gift card, the rest of our experience was",3,0,0,1,01/11/2020,03/28/2021 10:01:46
Anand,Very nice experice with Groupon.,2,0,0,0,01/11/2020,03/28/2021 10:01:50
Jean,I bought one of these for myself and daughter. We never got ecards or free items.,3,0,0,0,01/11/2020,03/28/2021 10:01:50
Angela,I could not redeem my Groupon.,1,0,0,0,01/11/2020,03/28/2021 10:01:50
George,Cllean & Friendly environment. A wide variety of products and the scan & go is awesome!,2,0,0,0,01/11/2020,03/28/2021 10:01:50
Amelia,I bought this in November and go to Sams Club ALL THE TIME. Never received the $25 voucher nor the free items as advertised. When I spoke with member services at my local Sams Club then knew nothing about these offers and told me to contact Groupon. I have and no response. How do I get the items in this deal I bought??,2,0,0,0,01/11/2020,03/28/2021 10:01:50
Sabrina,Bought the membership here and was never able to get my free item or gift cards. With the free items it does not say you only have 30 days to redeem. As for the gift cards they were never loaded to my card or emailed to me. When I spoke to sams customer service the basically explained that there was nothing they could do it was groupon who would have to replace. Wow.,2,0,0,0,01/11/2020,03/28/2021 10:01:50
Henry,I was helped with no problems getting my membership. Thank you,46,0,1,1,01/11/2020,03/28/2021 10:01:50
Cecil,Sams as good as it has been for years,1,0,0,0,01/11/2020,03/28/2021 10:01:50
Timothy,Never received my $5 coupon or chicken,13,0,0,0,01/11/2020,03/28/2021 10:01:50
Kellie,Never got my free gift card or free food,4,0,0,0,01/11/2020,03/28/2021 10:01:50
Maricella,I didn’t receive my gift card or instant savings & when I contacted my local store they didn’t know anything about the promotion that’s on here 😩,4,0,0,0,01/11/2020,03/28/2021 10:01:54
Theresa,I am very happy to utilize their purchasing power,1,0,0,0,01/11/2020,03/28/2021 10:01:54
Josh,"The product and service are fine. I have no complaints. It's just I've never received the promotional $25 e-gift card. I want to talk to Groupon's customer service representative to discuss the issue, but I can't find the information how to do that... Should I give up on $25 already? But it was the main incentive for me to get this deal to begin with, though.",3,0,0,0,01/10/2020,03/28/2021 10:01:54
David,Got my Sam's membership through Groupon ..went at bad time all worked out ...have stuff to buy there...Thanks,1,0,0,0,01/10/2020,03/28/2021 10:01:54
Crystal,The Customer Service desk quickly helped me activate my Sams Club membership that I purchased on Groupon before the voucher was to expire.,5,0,0,0,01/10/2020,03/28/2021 10:01:54
Amber,hard to figure out and had to call customer service never got the free items,22,0,0,0,01/10/2020,03/28/2021 10:01:54
Steve,I didn't get me e-gift cards after 30 day purchase,27,0,1,1,01/10/2020,03/28/2021 10:01:54
Regina,Groupon is great. Sams however makes it impossible to re new on line. I just go in the store itself and take my groupon receipt to customer service.,2,0,0,0,01/10/2020,03/28/2021 10:01:54
Leslie,Great deal on Sam Club membership! Free products and a gift card and the membership plus ongoing specials from Sams. It's all good!,7,0,1,1,01/10/2020,03/28/2021 10:01:54
Tamela,I had a great experience in Sams. Only I purchased my membership through Groupon and never received the $30 gift card to Sams. I don’t know who to contact about it. 😢,5,0,0,0,01/10/2020,03/28/2021 10:01:54
Suny,Not so sure its worth it for one person unless you can find someone else to go in with,1,0,0,0,01/10/2020,03/28/2021 10:01:58
Dante,Very unprofessional,1,0,0,0,01/10/2020,03/28/2021 10:01:58
Tonya,Great prices and awesome service!,3,0,0,0,01/10/2020,03/28/2021 10:01:58
Tim,"There seems to be a disconnect between Sam's and Groupon. Every step is a challenge; the promised chicken, $5, then $25. We had to be persistent to get our account even opened. The Sam's customer service person that we dealt with was not at all helpful. She couldn't think outside the box at all. The multiple Sam's employees we've dealt with all say the ...",19,0,1,0,01/10/2020,03/28/2021 10:01:58
Rita,"Hi!! I would like to know about $25.00 gift that groupon has to give me. That gift to got when I bought this offer with groupon, but I didn't receive it yet. I have only received a $5.00 gift. Thank you for your answer. Rita Garcia.",1,0,0,0,01/10/2020,03/28/2021 10:01:58
Deby,Great service.,25,0,1,0,01/10/2020,03/28/2021 10:01:58
Shelly,The person I believe his name was Charles that signed us up for our account was absolutely wonderful.,3,0,0,0,01/10/2020,03/28/2021 10:01:58
Valerie,I liked the membership but didn’t really get all the things listed on the Groupon make sure you ask about everything at point of redemption.,11,0,1,0,01/10/2020,03/28/2021 10:01:58
Guest,"I bought the card for my son as a gift, He has yet to receive the promised gifts and GROUPON has done NOTHING to help out except to say sorry. sorry does not cut it.",1,0,0,0,01/21/2020,03/28/2021 10:01:58
Cynthia,Great place to shop for bulk items,4,0,0,0,01/10/2020,03/28/2021 10:01:58
Jennifer,Very professional,5,0,0,0,01/10/2020,03/28/2021 10:02:01
Renee,"large selection of merchandise, clean store",3,0,0,0,01/10/2020,03/28/2021 10:02:01
Cheryl,Had difficulty redeeming my Groupon at first but the people at the club were very friendly and helpful.,4,0,0,0,01/09/2020,03/28/2021 10:02:01
Doris,I have not figured if I got my card,10,0,0,0,01/09/2020,03/28/2021 10:02:01
Thomas,The staff was very helpful and I received my membership cards in a matter of minutes. They offer gluten free products that are not available at Costco,7,0,0,0,01/09/2020,03/28/2021 10:02:01
Aileen,Love it,4,0,0,0,01/09/2020,03/28/2021 10:02:01
Patrick,"I renewed in the store now ish telling me my coupon is expired, so someone owes me a refund but having trouble doing that!",2,0,0,0,01/09/2020,03/28/2021 10:02:01
John,"Large selection of goods, fresh meat from the meat counter with a butcher to help you with your",1,0,0,0,01/09/2020,03/28/2021 10:02:01
A.J.,"Good deals, friendly helpful employees, good selection",31,0,1,0,01/09/2020,03/28/2021 10:02:01
Rosa,I try many ways to claim my $30 gift card. Unfortunately so disappointed,4,0,0,0,01/09/2020,03/28/2021 10:02:01
Nancy,Awful Groupon that was impossible to redeem. Ended up buying a membership out of pocket & getting a refund from Groupon.,17,0,1,0,01/09/2020,03/28/2021 10:02:05
Anna,I received my card but have not received the $30 gift card and the other things that came with the promotion.,5,0,0,0,01/09/2020,03/28/2021 10:02:05
Megan,I never received an email to receive the items promised with the new membership,2,0,0,0,01/09/2020,03/28/2021 10:02:05
Katrina,Didn’t get what the offer said I should get all I got was the membership card.,4,0,0,0,01/09/2020,03/28/2021 10:02:05
Kimberly,None,2,0,0,0,01/09/2020,03/28/2021 10:02:05
John,"I’ve really enjoyed shopping at Sam’s Club since purchasing my membership at a huge discount through Groupon. And the freebies I received along with my membership were amazingly delicious! I’m still enjoying some of them! Thanks, Groupon!",1,0,0,0,01/09/2020,03/28/2021 10:02:05
Melissa,None,4,0,0,0,01/09/2020,03/28/2021 10:02:05
L,"Of the 3 things that I was promised, I did not get one thing. Spent over half an hour on the phone with Sams Club. The person (asked to speak to a supervisor) said he will send the info to marketing, who can put it on my account. I went to the store to activate it. They said that I need to go online first. So I went home to my computer and activated it and t...",1,0,0,0,01/09/2020,03/28/2021 10:02:05
Manish,Still missing my $5 and gift only work online.,1,0,0,0,01/09/2020,03/28/2021 10:02:05
Perry,"I was not there / in fact what I bought expired, Can you extend it? I spent over 800 dollars at Aldi yesterday. You want me as a customer!! Perry Good",35,0,1,0,01/09/2020,03/28/2021 10:02:05
Samuel,Excellent,2,0,0,0,01/09/2020,03/28/2021 10:02:09
Lorrie,I bought a Groupon on here and it wouldn’t work. The girl was very nice but no one helped at all when I called. I’m so upset at Groupon!,3,0,0,0,01/09/2020,03/28/2021 10:02:09
Dee,It was to hard to redeem and obtain my Sam’s Club card. 😞,1,0,0,0,01/09/2020,03/28/2021 10:02:09
ELIZABETH,Love this Will buy again,3,0,0,0,01/09/2020,03/28/2021 10:02:09
Bonnie,"easy to enroll, great eals",4,0,0,0,01/09/2020,03/28/2021 10:02:09
Maria,"Sam's Club has the best produce, a great variety of items to choose from for your shopping pleasure, and great toilet paper!",3,0,0,0,01/09/2020,03/28/2021 10:02:09
Matthew,I still have not received my $25 gift card for making a purchase online. I bought tires online and they were shipped to sams and sams put them on. And right after none of my TPM sensors are working,1,0,0,0,01/14/2020,03/28/2021 10:02:09
Shu,Doesn't receive the e-gift card,2,0,0,0,01/08/2020,03/28/2021 10:02:09
Jan,"My experience was terrible. The voucher did not work and I could not redeem it. Therefore, I do not have a membership and am out ,$30. I will not trust Groupon again. Sam's reported the same thing had happened to numerous other people using Groupon. I am very disappointed.",1,0,0,0,01/08/2020,03/28/2021 10:02:09
Guest,I NEVER RECEIVED THE GIFT CARDS.....DISSAPOINTED,1,0,0,0,01/08/2020,03/28/2021 10:02:09
Harvey,They could not confirm or find the membership I got through Groupon.,1,0,0,0,01/08/2020,03/28/2021 10:02:12
Joyce,"Very friendly staff, and very fast.",2,0,0,0,01/08/2020,03/28/2021 10:02:12
PHILIP,Sam's Club is store filled with merchandise and foods that are well made and fresh. It is a club that has people available to help you if you need it. The store is clean and well stocked and is a pleasure to shop at.,2,0,0,0,01/08/2020,03/28/2021 10:02:12
Sonia,Love shopping at Sam's Club. Very helpful staff. Great savings.,1,0,0,0,01/08/2020,03/28/2021 10:02:12
Franco,I purchased a membership through Groupon to save a few dollars and to come on board with a shopping club membership that I was already concidering on purchasing. I have had family members that have been members of SAMS CLUB in the past and I always wanted to join myself. Since finally settling down in the area I figured it was time to take advantage of buyin...,11,0,1,1,01/08/2020,03/28/2021 10:02:12
Toby,My experiences have been good.,8,0,1,0,01/08/2020,03/28/2021 10:02:12
Victoria,The customer service was awful,13,0,0,0,01/08/2020,03/28/2021 10:02:12
Cynthia,Customer service person helped us redeem our coupon,6,0,0,0,01/08/2020,03/28/2021 10:02:12
Angel,It said I would receive a free gift and a $30 e gift card. I have not!!!,18,0,1,0,03/07/2020,03/28/2021 10:02:12
Jill,Don’t ever buy a Sam’s Groupon! Horrible experience!!!,8,0,1,0,01/08/2020,03/28/2021 10:02:12
